date,total_revenue
2021-09-24,3579.3299634
2021-09-25,3430.6750058000002
2021-09-26,5916.8957708
2021-09-27,7083.0670354
2021-09-28,5071.9577592
2021-09-29,4928.992364
2021-09-30,4765.9159639
2021-10-01,5272.5339812
2021-10-02,3320.4267429
2021-10-03,6442.7782109
2021-10-04,7435.0773602
2021-10-05,6432.4380357
2021-10-06,5118.6041388
2021-10-07,4878.153121
2021-10-08,5484.4825691
2021-10-09,3776.0031962
2021-10-10,8104.0839089
2021-10-11,6188.986151
2021-10-12,3538.1215439
2021-10-13,5519.5050773
2021-10-14,5839.9969908
2021-10-15,3315.9303785
2021-10-16,4669.5177664
2021-10-17,5831.3927895
2021-10-18,5252.0209377
2021-10-19,7626.4870618
2021-10-20,4859.167115
2021-10-21,4427.1462882
2021-10-22,3920.9317258
2021-10-23,2737.0802356
2021-10-24,4994.063942
2021-10-25,4840.4819743
2021-10-26,5192.9938201
2021-10-27,3686.5056133000003
2021-10-28,4265.4322787
2021-10-29,2220.0600704
2021-10-30,2378.3511031
2021-10-31,2539.2237144
2021-11-01,4133.0307798
2021-11-02,5790.7676396
2021-11-03,5224.6744839
2021-11-04,3591.6467949
2021-11-05,4130.8215408
2021-11-06,3557.2701104
2021-11-07,5597.0605716
2021-11-08,6551.0644643
2021-11-09,5263.8126837
2021-11-10,6822.7864576
2021-11-11,6321.8960536
2021-11-12,6393.5381695
2021-11-13,6960.7517541
2021-11-14,9501.8816871
2021-11-15,8845.8764796
2021-11-16,9164.1083062
2021-11-17,11585.2248137
2021-11-18,8795.6473782
2021-11-19,7931.9306019
2021-11-20,7590.7906272
2021-11-21,11073.266213
2021-11-22,13877.3681725
2021-11-23,10553.7673658
2021-11-24,9893.5189521
2021-11-25,10132.2767114
2021-11-26,11940.9125185
2021-11-27,8633.954663299999
2021-11-28,14748.9691682
2021-11-29,12974.7417552
2021-11-30,10080.2209339
2021-12-01,11833.8945281
2021-12-02,10423.7907772
2021-12-03,10886.1248213
2021-12-04,8472.5926139
2021-12-05,13522.5432481
2021-12-06,11987.112777
2021-12-07,10948.9260156
2021-12-08,12007.5469495
2021-12-09,9578.9653133
2021-12-10,9515.4010649
2021-12-11,10442.8294628
2021-12-12,13748.4886667
2021-12-13,11455.8269364
2021-12-14,10426.2809001
2021-12-15,13510.5073572
2021-12-16,7630.3156598000005
2021-12-17,5501.4375064
2021-12-18,4144.9995499999995
2021-12-19,4519.8070365
2021-12-20,4751.0437334
2021-12-21,3397.100482
2021-12-22,2629.5384148
2021-12-23,3648.7048547
2021-12-24,3485.6385223
2021-12-25,5724.1247419
2021-12-26,4887.5594389
2021-12-27,5561.6556168
2021-12-28,4542.2523136
2021-12-29,4929.1930102999995
2021-12-30,4299.5051061
2021-12-31,1227.9618457
